EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
Tornado,C,27,MORRIS,,29-APR-51 18:15:00,CST,29-APR-51 18:15:00,2,0,0,0,25K,0,,0,,,,F1,.5,400,,,,,0,,,0,,,40.90,-74.60,,
Tornado,C,15,CADDO,,19-FEB-51 18:30:00,CST,19-FEB-51 18:30:00,5,0,0,0,25K,0,,0,,,,F2,7.6,20,,,,,0,,,0,,,35.27,-98.18,35.37,-98.13
Tornado,C,93,LIVINGSTON,,03-MAY-51 13:35:00,CST,03-MAY-51 13:35:00,0,0,0,0,250K,0,,0,,,,F2,2.3,150,,,,,0,,,0,,,42.70,-84.05,42.73,-84.00
Tornado,C,45,EATON,,01-JUN-51 18:00:00,CST,01-JUN-51 18:00:00,1,0,0,0,2.5K,0,,0,,,,F1,.5,10,,,,,0,,,0,,,42.75,-84.75,,
Tornado,C,111,MIDLAND,,26-JUN-51 18:00:00,CST,26-JUN-51 18:00:00,0,0,0,0,25K,0,,0,,,,F1,0,33,,,,,0,,,0,,,43.67,-84.33,,
Tornado,C,31,COMANCHE,,18-MAY-51 17:30:00,CST,18-MAY-51 17:30:00,0,0,0,0,2.5K,0,,0,,,,F1,0,33,,,,,0,,,0,,,34.78,-98.23,,
Tornado,C,9,BECKHAM,,19-MAY-51 19:15:00,CST,19-MAY-51 19:15:00,0,0,0,0,2.5K,0,,0,,,,F1,0,33,,,,,0,,,0,,,35.33,-99.87,,
Tornado,C,43,DEWEY,,19-MAY-51 19:30:00,CST,19-MAY-51 19:30:00,0,0,0,0,2.5K,0,,0,,,,F2,2,67,,,,,0,,,0,,,36.00,-98.95,,
Tornado,C,9,BECKHAM,,19-MAY-51 20:12:00,CST,19-MAY-51 20:12:00,0,0,0,0,0K,0,,0,,,,F0,0,220,,,,,0,,,0,,,35.43,-99.63,,
Tornado,C,139,TEXAS,,05-JUN-51 18:00:00,CST,05-JUN-51 18:00:00,0,0,0,0,2.5K,0,,0,,,,F2,0,33,,,,,0,,,0,,,36.53,-101.80,,
Tornado,C,55,GREER,,06-JUN-51 21:30:00,CST,06-JUN-51 21:30:00,0,0,0,0,.25K,0,,0,,,,F0,.2,33,,,,,0,,,0,,,34.83,-99.47,,
Tornado,C,51,GRADY,,06-JUN-51 23:50:00,CST,06-JUN-51 23:50:00,0,0,0,0,2.5K,0,,0,,,,F2,3.8,450,,,,,0,,,0,,,34.70,-97.70,34.73,-97.65
Tornado,C,141,TILLMAN,,07-JUN-51 17:00:00,CST,07-JUN-51 17:00:00,0,0,0,0,25K,0,,0,,,,F2,.5,100,,,,,0,,,0,,,34.50,-99.00,,
Tornado,C,131,ROGERS,,07-JUN-51 18:15:00,CST,07-JUN-51 18:15:00,1,0,0,0,25K,0,,0,,,,F1,5.7,33,,,,,0,,,0,,,36.45,-95.75,36.48,-95.65
Tornado,C,101,MUSKOGEE,,07-JUN-51 22:55:00,CST,07-JUN-51 22:55:00,1,0,0,0,.03K,0,,0,,,,F2,0,33,,,,,0,,,0,,,35.57,-95.27,,
Tornado,C,149,WASHITA,,08-JUN-51 18:30:00,CST,08-JUN-51 18:30:00,0,0,0,0,250K,0,,0,,,,F3,10.9,173,,,,,0,,,0,,,35.38,-98.80,35.33,-98.62
Tornado,C,71,KAY,,08-JUN-51 19:14:00,CST,08-JUN-51 19:14:00,0,0,0,0,25K,0,,0,,,,F1,.3,200,,,,,0,,,0,,,36.67,-97.33,,
Tornado,C,141,TILLMAN,,08-JUN-51 19:15:00,CST,08-JUN-51 19:15:00,0,0,0,0,2.5K,0,,0,,,,F1,0,33,,,,,0,,,0,,,34.37,-98.72,,
Tornado,C,93,MAJOR,,20-JUN-51 23:20:00,CST,20-JUN-51 23:20:00,0,0,0,0,250K,0,,0,,,,F1,0,33,,,,,0,,,0,,,36.30,-98.18,,
Tornado,C,25,CIMARRON,,21-JUN-51 17:00:00,CST,21-JUN-51 17:00:00,0,0,0,0,2.5K,0,,0,,,,F1,4.3,33,,,,,0,,,0,,,36.63,-102.78,36.67,-102.72
Tornado,C,73,KINGFISHER,,15-JUL-51 16:20:00,CST,15-JUL-51 16:20:00,0,0,0,0,0K,0,,0,,,,F0,0,100,,,,,0,,,0,,,34.80,-94.80,,
Tornado,C,73,KINGFISHER,,15-JUL-51 16:20:00,CST,15-JUL-51 16:20:00,0,0,0,0,0K,0,,0,,,,F0,0,100,,,,,0,,,0,,,34.80,-94.80,,
Tornado,C,45,ELLIS,,27-JUL-51 15:30:00,CST,27-JUL-51 15:30:00,0,0,0,0,2.5K,0,,0,,,,F1,0,33,,,,,0,,,0,,,36.13,-99.80,,
Tornado,C,83,LOGAN,,10-AUG-51 13:57:00,CST,10-AUG-51 13:57:00,2,0,0,0,25K,0,,0,,,,F1,5.9,200,,,,,0,,,0,,,35.80,-97.20,35.88,-97.17
Tornado,C,151,WOODS,,31-AUG-51 15:50:00,CST,31-AUG-51 15:50:00,0,0,0,0,2.5K,0,,0,,,,F1,.5,440,,,,,0,,,0,,,36.73,-98.67,,
Tornado,C,35,CRAIG,,09-SEP-51 16:20:00,CST,09-SEP-51 16:20:00,0,0,0,0,2.5K,0,,0,,,,F2,2,67,,,,,0,,,0,,,36.62,-95.02,,
Tornado,C,103,NOBLE,,21-OCT-51 20:30:00,CST,21-OCT-51 20:30:00,0,0,0,0,2.5K,0,,0,,,,F1,2,880,,,,,0,,,0,,,36.53,-97.07,,
Tornado,C,279,LAMB,,02-JUL-51 00:15:00,CST,02-JUL-51 00:15:00,0,0,0,0,250K,0,,0,,,,F2,1,20,,,,,0,,,0,,,34.18,-102.12,,
Tornado,C,59,UNION,,10-AUG-51 15:30:00,CST,10-AUG-51 15:30:00,0,0,0,0,.03K,0,,0,,,,F0,12.2,30,,,,,0,,,0,,,36.67,-103.95,36.78,-103.78
Tornado,C,5,CHAVES,,05-JUN-51 15:30:00,CST,05-JUN-51 15:30:00,0,0,0,0,250K,0,,0,,,,F0,2,33,,,,,0,,,0,,,33.10,-104.80,,
Tornado,C,233,HUTCHINSON,,31-MAY-51 16:00:00,CST,31-MAY-51 16:00:00,0,0,0,0,25K,0,,0,,,,F1,.5,17,,,,,0,,,0,,,35.77,-101.38,,
Tornado,C,375,POTTER,,06-JUN-51 18:20:00,CST,06-JUN-51 18:20:00,0,0,0,0,25K,0,,0,,,,,0,33,,,,,0,,,0,,,35.23,-101.82,,
Tornado,C,65,CARSON,,06-JUN-51 18:50:00,CST,06-JUN-51 18:50:00,0,0,0,0,.03K,0,,0,,,,,0,33,,,,,0,,,0,,,35.62,-101.47,,
Tornado,C,65,CARSON,,06-JUN-51 20:06:00,CST,06-JUN-51 20:06:00,12,0,0,0,250K,0,,0,,,,F3,10.4,100,,,,,0,,,0,,,35.43,-101.18,35.32,-101.07
Tornado,C,179,GRAY,,06-JUN-51 20:40:00,CST,06-JUN-51 20:40:00,0,0,0,0,2.5K,0,,0,,,,F0,0,33,,,,,0,,,0,,,35.55,-100.97,,
Tornado,C,75,CHILDRESS,,06-JUN-51 20:50:00,CST,06-JUN-51 20:50:00,0,0,0,0,250K,0,,0,,,,F2,3.6,1760,,,,,0,,,0,,,34.43,-100.20,34.43,-100.13
Tornado,C,441,TAYLOR,,15-JUN-51 22:20:00,CST,15-JUN-51 22:20:00,6,0,0,0,250K,0,,0,,,,F1,4.9,20,,,,,0,,,0,,,32.45,-100.02,32.45,-99.93
Tornado,C,251,JOHNSON,,16-JUN-51 00:30:00,CST,16-JUN-51 00:30:00,0,0,0,0,25K,0,,0,,,,F2,14.5,20,,,,,0,,,0,,,32.45,-97.42,32.45,-97.17
Tornado,C,17,CANADIAN,,19-FEB-51 18:35:00,CST,19-FEB-51 18:35:00,0,0,0,0,25K,0,,0,,,,F2,36.3,20,,,,,0,,,0,,,35.37,-98.13,35.83,-97.83
Tornado,C,27,CLEVELAND,,19-FEB-51 22:00:00,CST,19-FEB-51 22:00:00,0,0,0,0,.25K,0,,0,,,,F0,0,100,,,,,0,,,0,,,35.15,-97.45,,
Tornado,C,27,CLEVELAND,,05-APR-51 13:20:00,CST,05-APR-51 13:20:00,0,0,0,0,25K,0,,0,,,,F2,5.7,127,,,,,0,,,0,,,35.32,-97.55,35.37,-97.47
Tornado,C,51,GRADY,,05-APR-51 13:22:00,CST,05-APR-51 13:22:00,2,0,0,0,250K,0,,0,,,,F2,.2,100,,,,,0,,,0,,,35.23,-97.72,,
Tornado,C,151,WOODS,,05-APR-51 16:45:00,CST,05-APR-51 16:45:00,2,0,0,0,2.5K,0,,0,,,,F2,3.6,33,,,,,0,,,0,,,36.53,-98.92,36.57,-98.87
Tornado,C,39,CUSTER,,24-APR-51 17:30:00,CST,24-APR-51 17:30:00,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,35.78,-99.00,,
Tornado,C,65,JACKSON,,24-APR-51 18:03:00,CST,24-APR-51 18:03:00,0,0,0,0,2.5K,0,,0,,,,F1,2.5,33,,,,,0,,,0,,,34.63,-99.60,,
Tornado,C,71,KAY,,24-APR-51 21:00:00,CST,24-APR-51 21:00:00,0,0,0,0,2.5K,0,,0,,,,F1,0,33,,,,,0,,,0,,,36.75,-97.40,,
Tornado,C,7,BEAVER,,26-APR-51 19:15:00,CST,26-APR-51 19:15:00,0,0,0,0,.25K,0,,0,,,,F1,0,33,,,,,0,,,0,,,36.82,-100.53,,
Tornado,C,93,MAJOR,,27-APR-51 14:20:00,CST,27-APR-51 14:20:00,2,0,0,0,2.5K,0,,0,,,,F1,.8,200,,,,,0,,,0,,,36.33,-98.20,,
Tornado,C,137,STEPHENS,,30-APR-51 20:30:00,CST,30-APR-51 20:30:00,0,0,0,0,2.5K,0,,0,,,,F1,0,33,,,,,0,,,0,,,34.62,-98.08,,
Tornado,C,109,OKLAHOMA,,30-APR-51 21:30:00,CST,30-APR-51 21:30:00,0,0,0,0,25K,0,,0,,,,F2,1.5,200,,,,,0,,,0,,,35.50,-97.58,,
Tornado,C,109,OKLAHOMA,,30-APR-51 21:30:00,CST,30-APR-51 21:30:00,0,0,0,0,250K,0,,0,,,,F3,7.4,200,,,,,0,,,0,,,35.43,-97.58,35.50,-97.48
Tornado,C,13,BRYAN,,09-MAY-51 20:20:00,CST,09-MAY-51 20:20:00,0,0,0,0,25K,0,,0,,,,F2,9.4,100,,,,,0,,,0,,,34.00,-96.60,34.12,-96.52
Tornado,C,69,JOHNSTON,,09-MAY-51 20:20:00,CST,09-MAY-51 20:20:00,1,0,0,0,25K,0,,0,,,,F2,5.4,100,,,,,0,,,0,,,34.12,-96.52,34.18,-96.47
Tornado,C,139,TEXAS,,14-MAY-51 18:00:00,CST,14-MAY-51 18:00:00,0,0,0,0,2.5K,0,,0,,,,F2,0,33,,,,,0,,,0,,,36.90,-101.90,,
Tornado,C,139,TEXAS,,14-MAY-51 18:00:00,CST,14-MAY-51 18:00:00,0,0,0,0,0K,0,,0,,,,F2,0,33,,,,,0,,,0,,,36.87,-101.90,,
Tornado,C,9,BECKHAM,,16-MAY-51 10:00:00,CST,16-MAY-51 10:00:00,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,35.20,-99.87,,
Tornado,C,31,COMANCHE,,18-MAY-51 17:30:00,CST,18-MAY-51 17:30:00,0,0,0,0,2.5K,0,,0,,,,F1,0,33,,,,,0,,,0,,,34.78,-98.28,,
Tornado,C,31,COMANCHE,,18-MAY-51 17:30:00,CST,18-MAY-51 17:30:00,0,0,0,0,2.5K,0,,0,,,,F1,0,33,,,,,0,,,0,,,34.78,-98.27,,
Tornado,C,121,MERRICK,,30-APR-51 09:00:00,CST,30-APR-51 09:00:00,0,0,0,0,2.5K,0,,0,,,,F1,.3,50,,,,,0,,,0,,,41.08,-98.00,,
Tornado,C,41,CUSTER,,13-MAY-51 19:00:00,CST,13-MAY-51 19:00:00,0,0,0,0,2.5K,0,,0,,,,F0,0,33,,,,,0,,,0,,,41.58,-99.93,,
Tornado,C,157,SCOTTS BLUFF,,30-MAY-51 14:34:00,CST,30-MAY-51 14:34:00,7,0,0,0,0K,0,,0,,,,F2,19.7,33,,,,,0,,,0,,,41.90,-103.50,41.73,-103.18
Tornado,C,29,CHASE,,30-MAY-51 18:20:00,CST,30-MAY-51 18:20:00,0,0,0,0,0K,0,,0,,,,F1,2,33,,,,,0,,,0,,,40.47,-101.55,,
Tornado,C,165,SIOUX,,19-JUN-51 17:45:00,CST,19-JUN-51 17:45:00,0,0,0,0,2.5K,0,,0,,,,F1,4.7,110,,,,,0,,,0,,,42.95,-103.88,42.98,-103.78
Tornado,C,33,CHEYENNE,,25-JUN-51 15:30:00,CST,25-JUN-51 15:30:00,1,0,0,0,0K,0,,0,,,,F2,10.4,57,,,,,0,,,0,,,41.10,-103.05,41.22,-102.92
Tornado,C,135,PERKINS,,07-JUL-51 17:30:00,CST,07-JUL-51 17:30:00,0,0,0,0,25K,0,,0,,,,F0,5.1,33,,,,,0,,,0,,,40.85,-101.55,40.88,-101.45
Tornado,C,49,DEUEL,,13-JUL-51 20:00:00,CST,13-JUL-51 20:00:00,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,41.23,-102.58,,
Tornado,C,123,MORRILL,,08-AUG-51 15:00:00,CST,08-AUG-51 15:00:00,0,0,0,0,25K,0,,0,,,,F1,0,440,,,,,0,,,0,,,41.75,-103.25,41.77,-103.20
Tornado,C,85,LONOKE,,20-FEB-51 09:15:00,CST,20-FEB-51 09:15:00,3,0,0,0,25K,0,,0,,,,F2,20.2,333,,,,,0,,,0,,,34.60,-92.02,34.73,-91.70
Tornado,C,117,PRAIRIE,,20-FEB-51 09:15:00,CST,20-FEB-51 09:15:00,0,0,0,0,25K,0,,0,,,,F2,92.6,333,,,,,0,,,0,,,34.73,-91.70,35.55,-90.40
Tornado,C,149,YELL,,23-OCT-51 03:00:00,CST,23-OCT-51 03:00:00,4,0,0,0,0K,0,,0,,,,F2,0,33,,,,,0,,,0,,,35.00,-93.50,,
Tornado,C,7,MIDDLESEX,,21-AUG-51 16:30:00,CST,21-AUG-51 16:30:00,8,0,0,0,250K,0,,0,,,,F3,0,33,,,,,0,,,0,,,41.58,-72.50,,
Tornado,C,85,SANTA CLARA,,11-JAN-51 10:25:00,CST,11-JAN-51 10:25:00,0,0,0,0,2.5M,0,,0,,,,F2,5.7,33,,,,,0,,,0,,,37.37,-122.12,37.42,-122.03
Tornado,C,13,TOLLAND,,20-AUG-51 15:30:00,CST,20-AUG-51 15:30:00,0,0,0,0,25K,0,,0,,,,F2,0,50,,,,,0,,,0,,,41.87,-72.25,,
Tornado,C,5,LITCHFIELD,,21-AUG-51 16:15:00,CST,21-AUG-51 16:15:00,9,0,0,0,250K,0,,0,,,,F2,43.9,100,,,,,0,,,0,,,41.62,-73.42,41.80,-72.60
Tornado,C,87,LOWNDES,,20-FEB-51 15:00:00,CST,20-FEB-51 15:00:00,0,0,0,0,2.5K,0,,0,,,,F1,0,33,,,,,0,,,0,,,33.47,-88.48,,
Tornado,C,105,OKTIBBEHA,,20-FEB-51 15:00:00,CST,20-FEB-51 15:00:00,1,0,1,0,2.5K,0,,0,,,,F3,0,33,,,,,0,,,0,,,33.45,-88.87,,
Tornado,C,129,SMITH,,21-APR-51 12:00:00,CST,21-APR-51 12:00:00,0,0,0,0,25K,0,,0,,,,F1,0,33,,,,,0,,,0,,,32.07,-89.52,,
Tornado,C,67,JONES,,21-APR-51 19:25:00,CST,21-APR-51 19:25:00,10,0,2,0,25K,0,,0,,,,F3,8.8,33,,,,,0,,,0,,,31.68,-89.25,31.80,-89.20
Tornado,C,61,JASPER,,21-APR-51 19:40:00,CST,21-APR-51 19:40:00,6,0,0,0,25K,0,,0,,,,F3,24.7,33,,,,,0,,,0,,,31.80,-89.20,32.15,-89.12
Tornado,C,125,SHARKEY,,09-JUN-51 05:30:00,CST,09-JUN-51 05:30:00,0,0,0,0,2.5K,0,,0,,,,,2,10,,,,,0,,,0,,,32.90,-90.72,,
Tornado,C,115,SARASOTA,,12-MAR-51 17:00:00,CST,12-MAR-51 17:00:00,0,0,0,0,25K,0,,0,,,,F2,2,77,,,,,0,,,0,,,27.10,-82.48,,
Tornado,C,37,FRANKLIN,,26-MAY-51 09:30:00,CST,26-MAY-51 09:30:00,0,0,3,0,250K,0,,0,,,,F1,0,33,,,,,0,,,0,,,29.85,-84.68,,
Tornado,C,23,COLUMBIA,,26-MAY-51 12:30:00,CST,26-MAY-51 12:30:00,0,0,0,0,25K,0,,0,,,,,0,33,,,,,0,,,0,,,30.18,-82.63,,
Tornado,C,57,HILLSBOROUGH,,22-JUL-51 15:20:00,CST,22-JUL-51 15:20:00,0,0,0,0,2.5K,0,,0,,,,F2,0,33,,,,,0,,,0,,,27.73,-82.43,,
Tornado,C,105,POLK,,04-DEC-51 11:25:00,CST,04-DEC-51 11:25:00,0,0,0,0,2.5K,0,,0,,,,F1,0,27,,,,,0,,,0,,,28.12,-82.03,,
Tornado,C,31,DUVAL,,18-DEC-51 13:30:00,CST,18-DEC-51 13:30:00,0,0,0,0,2.5K,0,,0,,,,F1,.5,33,,,,,0,,,0,,,30.35,-81.75,,
Tornado,C,105,POLK,,18-DEC-51 17:45:00,CST,18-DEC-51 17:45:00,0,0,0,0,25K,0,,0,,,,F2,0,150,,,,,0,,,0,,,27.75,-81.80,,
Tornado,C,103,PINELLAS,,18-DEC-51 18:00:00,CST,18-DEC-51 18:00:00,0,0,0,0,2.5K,0,,0,,,,F1,2.8,100,,,,,0,,,0,,,27.77,-82.63,,
Tornado,C,105,POLK,,18-DEC-51 18:30:00,CST,18-DEC-51 18:30:00,0,0,0,0,.25K,0,,0,,,,F2,0,33,,,,,0,,,0,,,27.78,-81.53,,
Tornado,C,9,ESSEX,,21-AUG-51 14:00:00,CST,21-AUG-51 14:00:00,0,0,0,0,2.5K,0,,0,,,,F2,9.3,100,,,,,0,,,0,,,42.70,-71.13,42.77,-70.97
Tornado,C,7,DUKES,,18-DEC-51 17:00:00,CST,18-DEC-51 17:00:00,0,0,0,0,0K,0,,0,,,,F2,0,33,,,,,0,,,0,,,41.37,-70.53,,
Tornado,C,149,WARREN,,08-DEC-51 17:30:00,CST,08-DEC-51 17:30:00,0,0,0,0,2.5K,0,,0,,,,,.5,350,,,,,0,,,0,,,32.17,-90.80,,
Tornado,C,159,WINSTON,,20-DEC-51 15:15:00,CST,20-DEC-51 15:15:00,0,0,0,0,25K,0,,0,,,,,2,900,,,,,0,,,0,,,33.13,-89.05,,
Tornado,C,69,FRANKLIN,,09-JUN-51 17:00:00,CST,09-JUN-51 17:00:00,0,0,0,0,25K,0,,0,,,,F1,3.8,30,,,,,0,,,0,,,36.00,-78.33,36.03,-78.28
Tornado,C,141,PENDER,,13-JUN-51 15:30:00,CST,13-JUN-51 15:30:00,0,0,0,0,25K,0,,0,,,,F1,1,20,,,,,0,,,0,,,34.40,-77.53,,
Tornado,C,19,BRUNSWICK,,06-JUL-51 11:00:00,CST,06-JUL-51 11:00:00,0,0,0,0,25K,0,,0,,,,F1,0,33,,,,,0,,,0,,,33.92,-78.23,,
Tornado,C,35,CATAWBA,,09-AUG-51 11:00:00,CST,09-AUG-51 11:00:00,0,0,0,0,25K,0,,0,,,,F2,.5,100,,,,,0,,,0,,,35.75,-81.33,,
Tornado,C,57,FAYETTE,,20-FEB-51 16:00:00,CST,20-FEB-51 16:00:00,2,0,0,0,25K,0,,0,,,,F2,.1,123,,,,,0,,,0,,,33.67,-87.70,,
Tornado,C,45,EATON,,15-AUG-51 14:00:00,CST,15-AUG-51 14:00:00,0,0,0,0,250K,0,,0,,,,F1,2.3,100,,,,,0,,,0,,,42.67,-84.83,42.70,-84.78
Tornado,C,87,LAPEER,,15-AUG-51 14:00:00,CST,15-AUG-51 14:00:00,0,0,0,0,25K,0,,0,,,,F1,.2,300,,,,,0,,,0,,,43.18,-83.22,,
Tornado,C,37,CLINTON,,15-AUG-51 14:30:00,CST,15-AUG-51 14:30:00,0,0,0,0,250K,0,,0,,,,F2,28.5,333,,,,,0,,,0,,,42.90,-84.88,43.00,-84.33
Tornado,C,123,NEWAYGO,,26-SEP-51 21:00:00,CST,26-SEP-51 21:00:00,3,0,1,0,0K,0,,0,,,,F2,2.3,440,,,,,0,,,0,,,43.78,-85.87,43.78,-85.80
Tornado,C,211,SHELBY,,20-FEB-51 18:00:00,CST,20-FEB-51 18:00:00,0,0,0,0,25K,0,,0,,,,F2,0,73,,,,,0,,,0,,,38.27,-85.05,,
Tornado,C,157,MARSHALL,,13-NOV-51 17:50:00,CST,13-NOV-51 17:50:00,11,0,1,0,250K,0,,0,,,,F3,2,33,,,,,0,,,0,,,37.02,-88.33,,
Tornado,C,89,MADISON,,08-JUN-51 09:00:00,CST,08-JUN-51 09:00:00,2,0,0,0,2.5K,0,,0,,,,F2,0,100,,,,,0,,,0,,,34.97,-86.43,,
Tornado,C,43,CULLMAN,,15-NOV-51 15:00:00,CST,15-NOV-51 15:00:00,2,0,0,0,2.5K,0,,0,,,,F2,0,150,,,,,0,,,0,,,34.20,-86.70,,
Tornado,C,77,LAUDERDALE,,15-NOV-51 20:00:00,CST,15-NOV-51 20:00:00,6,0,0,0,2.5K,0,,0,,,,F2,1.5,177,,,,,0,,,0,,,34.83,-87.80,,
Tornado,C,9,BLOUNT,,16-NOV-51 01:00:00,CST,16-NOV-51 01:00:00,1,0,0,0,2.5K,0,,0,,,,F2,1.5,33,,,,,0,,,0,,,34.08,-86.52,,
Tornado,C,15,ROCKINGHAM,,21-AUG-51 14:00:00,CST,21-AUG-51 14:00:00,0,0,0,0,2.5K,0,,0,,,,F2,4.9,67,,,,,0,,,0,,,42.83,-71.13,42.90,-71.07
Tornado,C,85,MCLEOD,,19-JUN-51 17:30:00,CST,19-JUN-51 17:30:00,11,0,0,0,2.5M,0,,0,,,,F4,52.6,330,,,,,0,,,0,,,44.88,-94.37,45.20,-93.38
Tornado,C,3,ANOKA,,19-JUN-51 19:00:00,CST,19-JUN-51 19:00:00,9,0,1,0,2.5M,0,,0,,,,F4,0,330,,,,,0,,,0,,,45.20,-93.38,45.22,-93.35
Tornado,C,91,MARTIN,,25-JUN-51 15:00:00,CST,25-JUN-51 15:00:00,0,0,0,0,250K,0,,0,,,,F2,14.2,33,,,,,0,,,0,,,43.57,-94.77,43.60,-94.48
Tornado,C,53,HENNEPIN,,20-JUL-51 21:00:00,CST,20-JUL-51 21:00:00,40,0,5,0,25M,0,,0,,,,F3,11.6,33,,,,,0,,,0,,,44.93,-93.50,44.88,-93.27
Tornado,C,147,NODAWAY,,25-MAY-51 21:00:00,CST,25-MAY-51 21:00:00,0,0,0,0,2.5K,0,,0,,,,F1,.2,10,,,,,0,,,0,,,40.40,-95.17,,
Tornado,C,161,PHELPS,,08-JUN-51 17:45:00,CST,08-JUN-51 17:45:00,0,0,0,0,2.5K,0,,0,,,,F1,0,33,,,,,0,,,0,,,37.93,-91.88,,
Tornado,C,97,JASPER,,04-JUL-51 01:00:00,CST,04-JUL-51 01:00:00,1,0,0,0,250K,0,,0,,,,F2,.1,100,,,,,0,,,0,,,37.15,-94.47,,
Tornado,C,177,RAY,,08-JUL-51 20:15:00,CST,08-JUL-51 20:15:00,0,0,0,0,25K,0,,0,,,,F2,2.3,100,,,,,0,,,0,,,39.22,-94.02,39.25,-94.02
Tornado,C,91,HOWELL,,09-JUL-51 23:45:00,CST,09-JUL-51 23:45:00,0,0,0,0,.25K,0,,0,,,,F1,2,440,,,,,0,,,0,,,36.55,-91.70,,
Tornado,C,143,NEW MADRID,,13-NOV-51 13:30:00,CST,13-NOV-51 13:30:00,1,0,0,0,25K,0,,0,,,,F3,1,27,,,,,0,,,0,,,36.62,-89.75,,
Tornado,C,81,HANCOCK,,25-JUN-51 17:07:00,CST,25-JUN-51 17:07:00,8,0,0,0,0K,0,,0,,,,F2,.8,500,,,,,0,,,0,,,43.22,-93.80,,
Tornado,C,141,O'BRIEN,,17-JUL-51 17:45:00,CST,17-JUL-51 17:45:00,2,0,0,0,0K,0,,0,,,,F1,0,33,,,,,0,,,0,,,43.18,-95.87,,
Tornado,C,149,PLYMOUTH,,26-AUG-51 23:59:00,CST,26-AUG-51 23:59:00,0,0,0,0,0K,0,,0,,,,F1,5.6,140,,,,,0,,,0,,,42.85,-95.95,42.92,-95.87
